USAGE 1 2016-10-21 07:50:20.000000 incoming 5
USAGE 1 2016-12-20 10:20:48.000000 49790200200 5
USAGE 1 2016-07-29 18:27:30.000000 Internet 5392
USAGE 1 2017-04-18 13:36:02.000000 Internet 49298
USAGE 2 2016-12-04 12:42:53.000000 incoming 19
USAGE 2 2016-07-09 16:20:10.000000 incoming 35
USAGE 1 2016-09-15 17:06:32.000000 incoming 77
USAGE 2 2016-12-16 16:37:00.000000 Internet 27048
USAGE 2 2017-05-05 12:47:45.000000 49570747708 154
USAGE 2 2017-06-13 08:28:58.000000 incoming 45
TOPUP 63 5 2017-06-15 20
USAGE 2 2016-06-26 14:32:50.000000 49508432274 88
USAGE 1 2016-08-24 10:50:19.000000 Internet 125
USAGE 1 2016-08-11 16:22:58.000000 49533835656 5
USAGE 1 2017-03-28 14:33:14.000000 Internet 66858
USAGE 1 2016-10-26 11:32:53.000000 49536762243 64
USAGE 2 2016-08-10 15:55:22.000000 49508432274 49
USAGE 2 2016-08-13 09:59:07.000000 Internet 285
USAGE 1 2017-05-23 01:08:26.000000 Internet 26859
USAGE 2 2017-01-20 19:26:02.000000 incoming 704
USAGE 2 2017-04-18 17:17:34.000000 incoming 22
USAGE 2 2017-05-07 17:55:54.000000 49504273737 718
USAGE 2 2017-05-09 10:05:57.000000 incoming 147
USAGE 2 2016-11-29 09:19:50.000000 incoming 103
USAGE 2 2016-12-03 09:45:28.000000 Internet 2302
USAGE 1 2017-01-01 10:49:44.000000 incoming 5
USAGE 2 2017-04-03 08:55:56.000000 49533835656 5
USAGE 2 2016-09-01 12:52:32.000000 incoming 28
USAGE 2 2016-07-02 13:41:27.000000 incoming 2
USAGE 2 2017-01-19 10:44:52.000000 49334200998 113
USAGE 1 2016-09-16 09:35:44.000000 49660937004 137
USAGE 2 2016-09-24 15:21:31.000000 incoming 134
USAGE 2 2017-02-23 12:39:51.000000 49570747708 53
USAGE 2 2016-08-11 10:10:27.000000 Internet 1139793
USAGE 2 2017-05-14 12:06:06.000000 49508432274 90
USAGE 1 2016-08-27 11:42:23.000000 49796574506 5
USAGE 1 2016-07-29 11:58:40.000000 Internet 254
USAGE 1 2017-03-27 08:42:46.000000 49790200200 6
USAGE 2 2016-12-28 18:54:30.000000 Internet 10
USAGE 2 2016-09-20 08:39:54.000000 incoming 8
USAGE 1 2017-02-09 19:07:43.000000 Internet 2028
USAGE 1 2016-08-05 16:13:48.000000 incoming 38
USAGE 1 2016-10-04 10:49:13.000000 Internet 25
USAGE 1 2016-08-11 08:53:17.000000 49790200200 16
USAGE 2 2016-09-16 08:58:06.000000 incoming 340
USAGE 1 2017-05-10 17:42:14.000000 49508432274 183
USAGE 2 2017-03-08 09:42:09.000000 49570747708 50
USAGE 1 2017-05-29 17:12:05.000000 incoming 24
USAGE 2 2016-11-11 10:55:50.000000 Internet 6
USAGE 2 2016-07-18 07:38:39.000000 49338777227 53
USAGE 1 2017-03-02 06:13:10.000000 Internet 42499
USAGE 1 2017-02-20 13:07:30.000000 49508432274 135
USAGE 2 2016-07-02 16:31:11.000000 incoming 2079
USAGE 2 2016-08-21 13:31:26.000000 Internet 4680
USAGE 1 2016-11-10 16:34:04.000000 49796574506 5
USAGE 1 2016-08-14 12:01:34.000000 Internet 4972
USAGE 1 2016-11-06 12:24:38.000000 Internet 1772
USAGE 1 2017-04-14 11:14:16.000000 incoming 13
USAGE 1 2016-12-11 17:00:59.000000 Internet 14748
USAGE 1 2016-11-10 18:52:35.000000 Internet 85
USAGE 2 2016-09-16 13:48:41.000000 49570747708 29
USAGE 1 2017-01-31 07:58:06.000000 Internet 625
USAGE 1 2016-08-14 13:47:35.000000 Internet 964
USAGE 1 2016-12-02 16:40:14.000000 incoming 158
USAGE 2 2017-05-04 10:20:28.000000 Internet 10
USAGE 1 2016-08-06 09:36:14.000000 49519090155 143
USAGE 1 2016-09-27 18:25:37.000000 Internet 252526
USAGE 2 2017-03-26 13:12:27.000000 49508432274 48
USAGE 2 2016-09-16 07:51:58.000000 49570747708 178
USAGE 2 2017-06-14 07:54:19.000000 49570747708 6
USAGE 2 2016-10-21 18:43:45.000000 49508432274 210
USAGE 1 2016-08-15 11:01:23.000000 Internet 446
USAGE 2 2016-10-13 15:20:56.000000 49791914540 258
USAGE 2 2016-09-28 14:36:38.000000 49570747708 205
USAGE 2 2016-08-27 11:38:25.000000 incoming 5
USAGE 2 2017-03-27 08:41:16.000000 49570747708 5
USAGE 1 2017-05-25 09:15:54.000000 incoming 307
USAGE 2 2016-09-15 13:03:56.000000 incoming 109
USAGE 2 2016-07-07 19:44:22.000000 incoming 60
USAGE 1 2017-04-14 14:02:21.000000 49519090155 18
USAGE 2 2016-10-16 16:47:47.000000 Internet 194
USAGE 1 2016-09-07 10:54:02.000000 incoming 74
USAGE 2 2016-09-13 10:13:13.000000 49570747708 26
USAGE 1 2017-03-10 17:27:01.000000 49508432274 79
USAGE 1 2016-12-30 10:28:37.000000 80027338549 945
USAGE 2 2016-08-22 15:30:02.000000 Internet 3113
USAGE 1 2017-02-24 12:27:21.000000 Internet 83724
USAGE 1 2016-12-31 11:04:04.000000 49790200200 7
USAGE 2 2017-06-07 13:40:12.000000 49790200200 5
USAGE 1 2016-08-21 18:59:03.000000 Internet 589
USAGE 1 2016-08-17 09:35:57.000000 incoming 42
USAGE 1 2016-09-16 13:32:44.000000 Internet 4433
USAGE 1 2016-12-26 17:41:52.000000 incoming 38
USAGE 1 2017-01-26 10:19:08.000000 Internet 10800
USAGE 1 2016-10-21 09:18:39.000000 incoming 261
USAGE 2 2017-03-09 12:27:05.000000 incoming 176
USAGE 2 2017-05-16 13:39:15.000000 incoming 730
USAGE 1 2016-08-04 16:58:54.000000 incoming 57
USAGE 2 2016-07-19 13:37:11.000000 49570747708 7
USAGE 1 2017-01-04 11:55:20.000000 49796574506 203
USAGE 2 2016-09-03 11:47:29.000000 incoming 72
USAGE 2 2016-08-11 11:51:41.000000 49570747708 22
USAGE 1 2016-10-01 11:23:22.000000 Internet 3174
USAGE 1 2017-02-28 07:47:39.000000 Internet 148911
USAGE 2 2017-06-13 15:13:00.000000 49815363356 1254
USAGE 2 2017-02-22 14:39:46.000000 49533835656 5
USAGE 2 2017-02-25 17:46:45.000000 Internet 40935
USAGE 1 2016-10-31 14:10:54.000000 incoming 121
USAGE 1 2016-06-25 18:10:29.000000 incoming 5
USAGE 2 2017-04-11 11:50:32.000000 49790200200 371
USAGE 1 2016-08-02 17:03:46.000000 49508432274 89
USAGE 2 2016-06-24 08:29:47.000000 incoming 54
USAGE 1 2016-12-30 10:57:31.000000 80027338549 454
USAGE 1 2016-08-02 09:45:21.000000 incoming 84
USAGE 1 2016-08-26 10:22:53.000000 49508432274 133
USAGE 1 2016-09-11 20:29:07.000000 Internet 826
USAGE 2 2016-07-29 07:18:18.000000 incoming 69
USAGE 2 2017-05-05 18:12:58.000000 Internet 8230
USAGE 1 2017-04-10 17:23:15.000000 incoming 20
USAGE 1 2016-09-10 17:00:19.000000 49796574506 1
USAGE 2 2017-01-19 16:10:13.000000 Internet 24319
USAGE 1 2017-02-04 08:33:34.000000 Internet 8985
USAGE 2 2017-05-16 10:00:14.000000 49570747708 73
USAGE 2 2017-06-16 19:44:48.000000 Internet 9210
USAGE 2 2016-08-22 08:41:53.000000 Internet 2276
USAGE 2 2016-10-21 13:53:45.000000 Internet 893
USAGE 2 2017-04-24 09:49:45.000000 incoming 112
USAGE 2 2017-05-09 09:34:47.000000 Internet 332026
USAGE 2 2017-03-10 19:59:33.000000 Internet 16660
USAGE 1 2016-11-19 19:41:51.000000 49790200200 6
USAGE 2 2017-04-05 13:45:00.000000 incoming 367
USAGE 2 2017-02-24 12:05:50.000000 49338444164 114
USAGE 1 2016-06-29 13:56:47.000000 incoming 94
USAGE 1 2016-08-27 14:13:13.000000 Internet 11
USAGE 2 2016-10-04 18:10:10.000000 Internet 11248
USAGE 2 2016-10-11 11:24:36.000000 incoming 4
USAGE 2 2016-08-11 19:48:58.000000 Internet 120226
USAGE 2 2017-04-18 09:36:59.000000 49338877144 64
USAGE 2 2016-10-07 10:25:05.000000 49913197111 20
USAGE 2 2016-12-05 14:45:08.000000 49790200200 6
USAGE 2 2016-10-21 16:10:15.000000 Internet 42707
USAGE 1 2017-05-11 13:34:17.000000 Internet 26
USAGE 2 2016-08-11 08:52:49.000000 49790200200 5
USAGE 1 2016-08-10 14:30:00.000000 49519090155 38
USAGE 1 2017-06-08 11:42:41.000000 incoming 205
